"","entrezgene","uniprotswissprot","ensembl_gene_id","external_gene_name","description"
"1107",36475,"","FBgn0052843","Dh31-R","Diuretic hormone 31 Receptor [Source:FlyBase;Acc:FBgn0052843]"
"1108",5740782,"","FBgn0250827","whip","whipple [Source:FlyBase;Acc:FBgn0250827]"
"1109",36688,"Q7JZM8","FBgn0034001","mRpL41","mitochondrial ribosomal protein L41 [Source:FlyBase;Acc:FBgn0034001]"
"1110",30994,"","FBgn0023536","CG3156",""
"1111",53473,"","FBgn0263236","SP1029",""
"1112",43125,"","FBgn0039379","CG5886",""
"1113",36486,"Q8ML70","FBgn0283462","IMPPP","Immune induced molecule prepropeptide [Source:FlyBase;Acc:FBgn0283462]"
"1114",2768831,"Q8ML70","FBgn0283462","IMPPP","Immune induced molecule prepropeptide [Source:FlyBase;Acc:FBgn0283462]"
"1115",14462687,"","FBgn0263842","CG43703",""
"1116",44915,"Q9VPH2","FBgn0259676","DNApol-alpha60","DNA polymerase alpha 60kD [Source:FlyBase;Acc:FBgn0259676]"
"1117",246386,"","FBgn0050005","GstT2","Glutathione S transferase T2 [Source:FlyBase;Acc:FBgn0050005]"
"1118",40079,"","FBgn0036842","CG3797",""
"1119",34176,"","FBgn0026718","fu12",""
"1120",36762,"Q7K1Z5","FBgn0034061","Ufc1","Ubiquitin-fold modifier conjugating enzyme 1 [Source:FlyBase;Acc:FBgn0034061]"
"1121",44390,"","FBgn0021906","RFeSP","Rieske iron-sulfur protein [Source:FlyBase;Acc:FBgn0021906]"
"1122",42527,"","FBgn0038877","CG3308",""
"1123",12798281,"","FBgn0262588","CG43125",""
"1124",33405,"","FBgn0264979","CG4267",""
"1125",12797938,"","FBgn0263326","CG43407",""
"1126",40699,"","FBgn0010772","Xe7",""
"1127",19893558,"P18929","FBgn0013679","mt:ND1","mitochondrial NADH-ubiquinone oxidoreductase chain 1 [Source:FlyBase;Acc:FBgn0013679]"
"1128",36839,"","FBgn0034127","CG7848",""
"1129",37414,"","FBgn0261850","Xpd","Xeroderma pigmentosum D [Source:FlyBase;Acc:FBgn0261850]"
"1130",41317,"","FBgn0037853","CG14696",""
"1131",43393,"","FBgn0039595","AstA-R2","Allatostatin A receptor 2 [Source:FlyBase;Acc:FBgn0039595]"
"1132",42494,"","FBgn0038851","dmrt93B","doublesex-Mab related 93B [Source:FlyBase;Acc:FBgn0038851]"
"1133",4379891,"","FBgn0083942","CG34106",""
"1134",34106,"Q9VLS9","FBgn0031987","CG12375",""
"1135",44448,"","FBgn0263289","scrib","scribbled [Source:FlyBase;Acc:FBgn0263289]"
"1136",44448,"Q7KRY7","FBgn0263289","scrib","scribbled [Source:FlyBase;Acc:FBgn0263289]"
"1137",38462,"","FBgn0035476","CG12766",""
"1138",34430,"P29052","FBgn0004915","TfIIB","Transcription factor IIB [Source:FlyBase;Acc:FBgn0004915]"
"1139",5740281,"","FBgn0085248","CG34219",""
"1140",37801,"","FBgn0034931","CG2812",""
"1141",37988,"","FBgn0035082","CG2811",""
"1142",37988,"Q9W0Y2","FBgn0035082","CG2811",""
"1143",36824,"","FBgn0034113","CG8060",""
"1144",36359,"","FBgn0033736","CG13154",""
"1145",41646,"","FBgn0038145","Droj2","DnaJ-like-2 [Source:FlyBase;Acc:FBgn0038145]"
"1146",32273,"A8JUV0","FBgn0265630","sno","strawberry notch [Source:FlyBase;Acc:FBgn0265630]"
"1147",32273,"","FBgn0265630","sno","strawberry notch [Source:FlyBase;Acc:FBgn0265630]"
"1148",39466,"","FBgn0036324","CG12520",""
"1149",43587,"P18432","FBgn0002773","Mlc2","Myosin light chain 2 [Source:FlyBase;Acc:FBgn0002773]"
"1150",37720,"","FBgn0034870","CG13559",""
"1151",37577,"","FBgn0034740","nsr","novel spermatogenesis regulator [Source:FlyBase;Acc:FBgn0034740]"
"1152",35220,"Q9VIW7","FBgn0032781","RtcB","RtcB-like [Source:FlyBase;Acc:FBgn0032781]"
"1153",39650,"","FBgn0036483","CG12316",""
"1154",26067069,"","FBgn0267903","CG46191",""
"1155",43796,"","FBgn0026869","Thd1",""
"1156",32208,"","FBgn0030403","CG1824",""
"1157",318714,"","FBgn0051404","CG31404",""
"1158",50079,"","FBgn0040606","CG6503",""
"1159",246620,"","FBgn0050446","Tdc2","Tyrosine decarboxylase 2 [Source:FlyBase;Acc:FBgn0050446]"
"1160",42134,"","FBgn0038540","CG14321",""
"1161",35491,"","FBgn0033020","COX4L","Cytochrome c oxidase subunit 4-like [Source:FlyBase;Acc:FBgn0033020]"
"1162",39612,"","FBgn0036450","Tdrd3","Tudor domain containing 3 [Source:FlyBase;Acc:FBgn0036450]"
"1163",33502,"","FBgn0031483","CG9641",""
"1164",8674108,"","FBgn0260388","CG42514",""
"1165",34134,"Q9VLQ1","FBgn0261020","wol","wollknaeuel [Source:FlyBase;Acc:FBgn0261020]"
"1166",34490,"","FBgn0051869","CG31869",""
"1167",5740775,"","FBgn0085479","CG34450",""
"1168",37131,"P20007","FBgn0003067","Pepck","Phosphoenolpyruvate carboxykinase [Source:FlyBase;Acc:FBgn0003067]"
"1169",19835569,"","FBgn0266591","CG45116",""
"1170",34030,"","FBgn0260486","Ziz","Zizimin [Source:FlyBase;Acc:FBgn0260486]"
"1171",50358,"","FBgn0085358","Diedel3","Diedel 3 [Source:FlyBase;Acc:FBgn0085358]"
"1172",36056,"","FBgn0033484","CG2269",""
"1173",39320,"P0DKM0","FBgn0261353","Ccdc56","Coiled-coil domain containing 56 [Source:FlyBase;Acc:FBgn0261353]"
"1174",40324,"","FBgn0037045","CG10584",""
"1175",31873,"","FBgn0030114","CG17754",""
"1176",3355127,"","FBgn0040011","Slmap","Sarcolemma associated protein [Source:FlyBase;Acc:FBgn0040011]"
"1177",318600,"P83097","FBgn0046685","Wsck",""
"1178",246411,"","FBgn0050039","CG30039",""
"1179",43546,"","FBgn0039723","CG15522",""
"1180",36584,"","FBgn0033918","CG8531",""
"1181",35329,"","FBgn0086657","IKKepsilon","I-kappaB kinase epsilon [Source:FlyBase;Acc:FBgn0086657]"
"1182",40250,"","FBgn0027565","CG5498",""
"1183",5740468,"","FBgn0085242","CG34213",""
"1184",34066,"","FBgn0031951","r2d2",""
"1185",326159,"","FBgn0051773","CG31773",""
"1186",32099,"Q9VYX7","FBgn0030310","PGRP-SA","Peptidoglycan recognition protein SA [Source:FlyBase;Acc:FBgn0030310]"
"1187",318663,"","FBgn0051287","CG31287",""
"1188",38933,"","FBgn0035868","CG7194",""
"1189",14462712,"","FBgn0264543","CG43922",""
"1190",34434,"","FBgn0032251","Nse4","Non-SMC element 4 [Source:FlyBase;Acc:FBgn0032251]"
"1191",31447,"Q9I7W5","FBgn0029755","Sas10","Something about silencing 10 [Source:FlyBase;Acc:FBgn0029755]"
"1192",43259,"","FBgn0039481","Cpr97Eb","Cuticular protein 97Eb [Source:FlyBase;Acc:FBgn0039481]"
"1193",43000,"","FBgn0039266","CG11791",""
"1194",41595,"","FBgn0041710","yellow-f",""
"1195",41595,"Q9VG09","FBgn0041710","yellow-f",""
"1196",38017,"","FBgn0020386","Pdk1","Phosphoinositide-dependent kinase 1 [Source:FlyBase;Acc:FBgn0020386]"
"1197",38017,"Q9W0V1","FBgn0020386","Pdk1","Phosphoinositide-dependent kinase 1 [Source:FlyBase;Acc:FBgn0020386]"
"1198",41042,"","FBgn0037621","M1BP","Motif 1 Binding Protein [Source:FlyBase;Acc:FBgn0037621]"
"1199",36930,"","FBgn0034194","CG15611",""
"1200",42117,"P27781","FBgn0004554","Edg91","Ecdysone-dependent gene 91 [Source:FlyBase;Acc:FBgn0004554]"
"1201",42117,"","FBgn0004554","Edg91","Ecdysone-dependent gene 91 [Source:FlyBase;Acc:FBgn0004554]"
"1202",42672,"","FBgn0020278","loco","locomotion defects [Source:FlyBase;Acc:FBgn0020278]"
"1203",42672,"Q9VCX1","FBgn0020278","loco","locomotion defects [Source:FlyBase;Acc:FBgn0020278]"
"1204",32007,"Q26365","FBgn0003360","sesB","stress-sensitive B [Source:FlyBase;Acc:FBgn0003360]"
"1205",32007,"","FBgn0003360","sesB","stress-sensitive B [Source:FlyBase;Acc:FBgn0003360]"
"1206",35692,"","FBgn0050499","CG30499",""
"1207",36856,"","FBgn0034141","CG8311",""
"1208",37912,"P91927","FBgn0284252","Letm1","Leucine zipper and EF-hand containing transmembrane protein 1 [Source:FlyBase;Acc:FBgn0284252]"
"1209",32111,"","FBgn0030320","CG2247",""
"1210",32690,"Q9VX88","FBgn0030812","wcy","wacky [Source:FlyBase;Acc:FBgn0030812]"
"1211",32690,"","FBgn0030812","wcy","wacky [Source:FlyBase;Acc:FBgn0030812]"
"1212",3772100,"","FBgn0044419","Pmi",""
"1213",3772100,"Q8IQ56","FBgn0044419","Pmi",""
"1214",33233,"","FBgn0031265","CG2794",""
"1215",39307,"","FBgn0052091","CG32091",""
"1216",246540,"","FBgn0050324","CG30324",""
"1217",40427,"","FBgn0037133","CG7370",""
"1218",42900,"","FBgn0039183","Dis3",""
"1219",33727,"P08120","FBgn0000299","Col4a1","Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]"
"1220",36562,"","FBgn0033899","CG13016",""
"1221",33581,"Q9VQS7","FBgn0004892","sob","sister of odd and bowl [Source:FlyBase;Acc:FBgn0004892]"
"1222",33139,"","FBgn0262866","S6kII","Ribosomal protein S6 kinase II [Source:FlyBase;Acc:FBgn0262866]"
"1223",42316,"","FBgn0051245","CG31245",""
"1224",35531,"","FBgn0033054","CG14591",""
"1225",37269,"Q9V8Y7","FBgn0034473","Or56a","Odorant receptor 56a [Source:FlyBase;Acc:FBgn0034473]"
"1226",42202,"","FBgn0038602","CG7126",""
"1227",41209,"","FBgn0037760","FBXO11","F-box protein 11 [Source:FlyBase;Acc:FBgn0037760]"
"1228",31267,"","FBgn0024975","CG2712",""
"1229",40574,"","FBgn0037260","Mur82C","Mucin related 82C [Source:FlyBase;Acc:FBgn0037260]"
"1230",37136,"","FBgn0034361","mRpS28","mitochondrial ribosomal protein S28 [Source:FlyBase;Acc:FBgn0034361]"
"1231",36528,"","FBgn0033871","CG13339",""
"1232",38633,"","FBgn0035620","CG5150",""
"1233",43655,"","FBgn0039804","CG15544",""
"1234",318147,"","FBgn0052668","CG32668",""
"1235",32661,"","FBgn0001250","if","inflated [Source:FlyBase;Acc:FBgn0001250]"
"1236",32661,"P12080","FBgn0001250","if","inflated [Source:FlyBase;Acc:FBgn0001250]"
"1237",40025,"","FBgn0036795","CG18233",""
"1238",39133,"P52486","FBgn0015321","Ubc4","Ubiquitin conjugating enzyme 4 [Source:FlyBase;Acc:FBgn0015321]"
"1239",39835,"","FBgn0263131","CG43373",""
"1240",43643,"","FBgn0039796","CG12069",""
"1241",31973,"","FBgn0030202","CG12640",""
"1242",35600,"","FBgn0033113","Spn42Dc","Serpin 42Dc [Source:FlyBase;Acc:FBgn0033113]"
"1243",53554,"","FBgn0040206","krz","kurtz [Source:FlyBase;Acc:FBgn0040206]"
"1244",32018,"","FBgn0030244","CG2157",""
"1245",37806,"","FBgn0034935","Orcokinin",""
"1246",43282,"","FBgn0039501","CG5987",""
"1247",32367,"","FBgn0004649","yl","yolkless [Source:FlyBase;Acc:FBgn0004649]"
"1248",32367,"P98163","FBgn0004649","yl","yolkless [Source:FlyBase;Acc:FBgn0004649]"
"1249",41624,"","FBgn0038127","CG8476",""
"1250",40990,"P23757","FBgn0003129","Poxm","Pox meso [Source:FlyBase;Acc:FBgn0003129]"
"1251",35585,"","FBgn0033100","CG3420",""
"1252",37214,"P48375","FBgn0013954","FK506-bp2","FK506-binding protein 2 [Source:FlyBase;Acc:FBgn0013954]"
"1253",33823,"","FBgn0015381","dsf","dissatisfaction [Source:FlyBase;Acc:FBgn0015381]"
"1254",43228,"Q7KRY6","FBgn0027889","ball","ballchen [Source:FlyBase;Acc:FBgn0027889]"
"1255",32714,"","FBgn0030832","CG10597",""
"1256",36627,"","FBgn0033952","Adgf-E","Adenosine deaminase-related growth factor E [Source:FlyBase;Acc:FBgn0033952]"
"1257",31247,"","FBgn0267350","PI4KIIIalpha","Phosphatidylinositol 4-kinase III alpha [Source:FlyBase;Acc:FBgn0267350]"
"1258",32689,"","FBgn0264738","CG43996",""
"1259",39438,"","FBgn0036302","sowah","sosondowah [Source:FlyBase;Acc:FBgn0036302]"
"1260",35097,"","FBgn0000636","Fas3","Fasciclin 3 [Source:FlyBase;Acc:FBgn0000636]"
"1261",35097,"P15278","FBgn0000636","Fas3","Fasciclin 3 [Source:FlyBase;Acc:FBgn0000636]"
"1262",46234,"","FBgn0011205","fbl","fumble [Source:FlyBase;Acc:FBgn0011205]"
"1263",34550,"","FBgn0028700","RfC38","Replication factor C 38kD subunit [Source:FlyBase;Acc:FBgn0028700]"
"1264",43822,"","FBgn0039927","CG11155",""
"1265",36316,"Q9V674","FBgn0025454","Cyp6g1",""
"1266",37288,"","FBgn0025720","Ate1",""
"1267",37288,"O96539","FBgn0025720","Ate1",""
"1268",53428,"Q9V3J8","FBgn0040066","wds","will die slowly [Source:FlyBase;Acc:FBgn0040066]"
"1269",50149,"","FBgn0050158","CG30158",""
"1270",40198,"","FBgn0036937","Ir76b","Ionotropic receptor 76b [Source:FlyBase;Acc:FBgn0036937]"
"1271",31259,"","FBgn0024998","CG2685",""
"1272",42943,"","FBgn0039219","CG13630",""
"1273",37788,"","FBgn0025334","PHDP","Putative homeodomain protein [Source:FlyBase;Acc:FBgn0025334]"
"1274",33468,"Q9XZT7","FBgn0026324","Taf10b","TBP-associated factor 10b [Source:FlyBase;Acc:FBgn0026324]"
"1275",41175,"","FBgn0037730","CG9444",""
"1276",38964,"","FBgn0035896","CG6983",""
"1277",36162,"","FBgn0033573","Obp47a","Odorant-binding protein 47a [Source:FlyBase;Acc:FBgn0033573]"
"1278",32715,"","FBgn0030833","CG8915",""
"1279",43061,"","FBgn0039321","CG10550",""
"1280",41555,"","FBgn0038068","CG11600",""
"1281",39868,"","FBgn0036656","CG13026",""
"1282",41148,"Q9VHB9","FBgn0037708","CG9386",""
"1283",3346209,"","FBgn0053531","Ddr","Discoidin domain receptor [Source:FlyBase;Acc:FBgn0053531]"
"1284",34206,"","FBgn0032069","LManVI","Lysosomal alpha-mannosidase VI [Source:FlyBase;Acc:FBgn0032069]"
"1285",36667,"Q9V776","FBgn0033982","Cyp317a1",""
"1286",36667,"","FBgn0033982","Cyp317a1",""
"1287",37982,"","FBgn0035077","CG9083",""
"1288",32060,"","FBgn0030278","CG15200",""
"1289",42356,"","FBgn0014135","bnl","branchless [Source:FlyBase;Acc:FBgn0014135]"
"1290",5740805,"","FBgn0085237","CG34208",""
"1291",37485,"","FBgn0034660","lox2","lysyl oxidase-like 2 [Source:FlyBase;Acc:FBgn0034660]"
"1292",38674,"","FBgn0035656","CG10479",""
"1293",53512,"","FBgn0040261","Ugt36Bb",""
"1294",40981,"Q9VHT4","FBgn0265351","nac","neuronally altered carbohydrate [Source:FlyBase;Acc:FBgn0265351]"
"1295",326195,"","FBgn0052086","CG32086",""
"1296",37536,"","FBgn0034708","Vps35","Vacuolar protein sorting 35 [Source:FlyBase;Acc:FBgn0034708]"
"1297",317849,"","FBgn0052095","CG32095",""
"1298",42927,"","FBgn0262167","ana1","anastral spindle 1 [Source:FlyBase;Acc:FBgn0262167]"
"1299",33245,"Q24292","FBgn0284247","ds","dachsous [Source:FlyBase;Acc:FBgn0284247]"
"1300",33245,"","FBgn0284247","ds","dachsous [Source:FlyBase;Acc:FBgn0284247]"
"1301",35255,"Q9VIT2","FBgn0032811","CG10268",""
"1302",36613,"","FBgn0033942","Cpr51A","Cuticular protein 51A [Source:FlyBase;Acc:FBgn0033942]"
"1303",43200,"","FBgn0039434","TwdlM","TweedleM [Source:FlyBase;Acc:FBgn0039434]"
"1304",31055,"","FBgn0040398","CG14629",""
"1305",326176,"","FBgn0051933","CG31933",""
"1306",317891,"","FBgn0052163","CG32163",""
"1307",34689,"","FBgn0040508","ACXC",""
"1308",33590,"","FBgn0031559","CG3513",""
"1309",42465,"","FBgn0038830","CG17272",""
"1310",33121,"","FBgn0031176","whe","what else [Source:FlyBase;Acc:FBgn0031176]"
"1311",14462605,"","FBgn0264753","Rgk1","Rad, Gem/Kir family member 1 [Source:FlyBase;Acc:FBgn0264753]"
"1312",32434,"","FBgn0030605","ND-B18","NADH dehydrogenase (ubiquinone) B18 subunit [Source:FlyBase;Acc:FBgn0030605]"
"1313",38256,"Q9W062","FBgn0035294","Mfap1","Microfibril-associated protein 1 [Source:FlyBase;Acc:FBgn0035294]"
"1314",50266,"","FBgn0040793","CG7630",""
"1315",31071,"","FBgn0261444","CG3638",""
"1316",31071,"Q9W5A5","FBgn0261444","CG3638",""
"1317",40307,"","FBgn0037030","CG3288",""
"1318",34277,"Q27403","FBgn0014179","gcm","glial cells missing [Source:FlyBase;Acc:FBgn0014179]"
"1319",33078,"","FBgn0031145","Ntf-2","Nuclear transport factor-2 [Source:FlyBase;Acc:FBgn0031145]"
"1320",37887,"","FBgn0034999","CG3394",""
"1321",35745,"","FBgn0033234","MFS12","Major Facilitator Superfamily Transporter 12 [Source:FlyBase;Acc:FBgn0033234]"
"1322",40905,"","FBgn0261393","alpha-Est5","alpha-Esterase-5 [Source:FlyBase;Acc:FBgn0261393]"
"1323",5740630,"","FBgn0085233","CG34204",""
"1324",33934,"Q9VMA3","FBgn0000392","cup",""
"1325",34502,"","FBgn0262599","SmydA-3","SET and MYND domain containing, arthropod-specific, member 3 [Source:FlyBase;Acc:FBgn0262599]"
"1326",34528,"","FBgn0032329","Art8","Arginine methyltransferase 8 [Source:FlyBase;Acc:FBgn0032329]"
"1327",50365,"","FBgn0040343","CG3713",""
"1328",35704,"","FBgn0050491","CG30491",""
"1329",34099,"","FBgn0031981","CG7466",""
"1330",37202,"","FBgn0034420","CG10737",""
"1331",3885577,"","FBgn0054008","CG34008",""
"1332",32015,"","FBgn0030241","feo","fascetto [Source:FlyBase;Acc:FBgn0030241]"
"1333",40622,"","FBgn0037297","CG1116",""
"1334",33793,"","FBgn0031725","DIP-eta","Dpr-interacting protein eta [Source:FlyBase;Acc:FBgn0031725]"
"1335",42761,"Q06559","FBgn0002622","RpS3","Ribosomal protein S3 [Source:FlyBase;Acc:FBgn0002622]"
"1336",38410,"","FBgn0035435","PIG-C","Phosphatidylinositol glycan anchor biosynthesis class C [Source:FlyBase;Acc:FBgn0035435]"
"1337",35061,"","FBgn0013810","Dhc36C","Dynein heavy chain at 36C [Source:FlyBase;Acc:FBgn0013810]"
"1338",35751,"","FBgn0033238","azot","ahuizotl [Source:FlyBase;Acc:FBgn0033238]"
"1339",33225,"","FBgn0003963","ush","u-shaped [Source:FlyBase;Acc:FBgn0003963]"
"1340",33225,"Q9VPQ6","FBgn0003963","ush","u-shaped [Source:FlyBase;Acc:FBgn0003963]"
"1341",36764,"","FBgn0034063","CG8389",""
"1342",32309,"","FBgn0030494","Cpr12A","Cuticular protein 12A [Source:FlyBase;Acc:FBgn0030494]"
"1343",36632,"","FBgn0020269","mspo","M-spondin [Source:FlyBase;Acc:FBgn0020269]"
"1344",42909,"","FBgn0039192","CG17784",""
"1345",53577,"","FBgn0040308","Jafrac2","Thioredoxin peroxidase 2 [Source:FlyBase;Acc:FBgn0040308]"
"1346",43420,"Q8MS59","FBgn0039620","wat","waterproof [Source:FlyBase;Acc:FBgn0039620]"
"1347",38281,"","FBgn0035316","CG15878",""
"1348",8674094,"","FBgn0259952","Sfp24Bb","Seminal fluid protein 24Bb [Source:FlyBase;Acc:FBgn0259952]"
"1349",49816,"","FBgn0025674","CycK","Cyclin K [Source:FlyBase;Acc:FBgn0025674]"
"1350",42866,"O62618","FBgn0015765","p38a","p38a MAP kinase [Source:FlyBase;Acc:FBgn0015765]"
"1351",41350,"","FBgn0037881","GCC88","GRIP and coiled-coil domain containing 88 kDa [Source:FlyBase;Acc:FBgn0037881]"
"1352",3771732,"","FBgn0050461","CG30461",""
"1353",33079,"","FBgn0031146","CG15449",""
"1354",33241,"","FBgn0031270","CG13689",""
"1355",42254,"","FBgn0038649","CG7718",""
"1356",31494,"","FBgn0029795","CG15773",""
"1357",8674071,"","FBgn0260223","CG42497",""
"1358",31795,"Q7KVS9","FBgn0030049","Trf4-1","Topoisomerase related function 4-1 [Source:FlyBase;Acc:FBgn0030049]"
"1359",31795,"","FBgn0030049","Trf4-1","Topoisomerase related function 4-1 [Source:FlyBase;Acc:FBgn0030049]"
"1360",3772436,"","FBgn0053773","CG33773",""
"1361",35310,"","FBgn0032858","CG10949",""
"1362",32648,"","FBgn0030774","spheroide",""
"1363",326235,"Q9W332","FBgn0052702","Cubn","Cubilin [Source:FlyBase;Acc:FBgn0052702]"
"1364",35400,"","FBgn0032938","CG8671",""
"1365",39444,"","FBgn0052109","CG32109",""
"1366",53567,"","FBgn0261618","larp","La related protein [Source:FlyBase;Acc:FBgn0261618]"
"1367",53567,"Q9VAW5","FBgn0261618","larp","La related protein [Source:FlyBase;Acc:FBgn0261618]"
"1368",5740848,"","FBgn0259832","CG34229",""
"1369",14462783,"","FBgn0264364","CG43816",""
"1370",31674,"","FBgn0029950","CG9657",""
"1371",35223,"Q9VIW3","FBgn0003346","RanGAP","Ran GTPase activating protein [Source:FlyBase;Acc:FBgn0003346]"
"1372",35223,"","FBgn0003346","RanGAP","Ran GTPase activating protein [Source:FlyBase;Acc:FBgn0003346]"
"1373",44291,"","FBgn0001248","Idh","Isocitrate dehydrogenase [Source:FlyBase;Acc:FBgn0001248]"
"1374",40431,"Q9VNX8","FBgn0037135","CG7414",""
"1375",40431,"","FBgn0037135","CG7414",""
"1376",36000,"","FBgn0033440","CG10459",""
"1377",37233,"","FBgn0020440","Fak","Focal adhesion kinase [Source:FlyBase;Acc:FBgn0020440]"
"1378",39390,"","FBgn0027843","CAH2","Carbonic anhydrase 2 [Source:FlyBase;Acc:FBgn0027843]"
"1379",33539,"","FBgn0031514","CG3332",""
"1380",32674,"","FBgn0024941","RSG7","Regulator of G-protein signaling 7 [Source:FlyBase;Acc:FBgn0024941]"
"1381",37990,"","FBgn0035084","CG15861",""
"1382",31610,"","FBgn0029894","CG14440",""
"1383",19835262,"","FBgn0266490","CG45089",""
"1384",59260,"","FBgn0266195","Tgs1","Trimethylguanosine synthase 1 [Source:FlyBase;Acc:FBgn0266195]"
"1385",46068,"","FBgn0263120","Acsl","Acyl-CoA synthetase long-chain [Source:FlyBase;Acc:FBgn0263120]"
"1386",42376,"","FBgn0038752","CG4462",""
"1387",318728,"","FBgn0051424","Ir94b","Ionotropic receptor 94b [Source:FlyBase;Acc:FBgn0051424]"
"1388",36663,"Q27594","FBgn0013771","Cyp6a9","Cytochrome P450-6a9 [Source:FlyBase;Acc:FBgn0013771]"
"1389",5740537,"","FBgn0085331","CG34302",""
"1390",318867,"","FBgn0051643","CG31643",""
"1391",32609,"","FBgn0030746","CG9981",""
"1392",45556,"Q9V770","FBgn0015714","Cyp6a17","Cytochrome P450-6a17 [Source:FlyBase;Acc:FBgn0015714]"
"1393",40898,"","FBgn0037506","Mics1","Mitochondrial morphology and cristae structure 1 [Source:FlyBase;Acc:FBgn0037506]"
"1394",40351,"","FBgn0259785","pzg","putzig [Source:FlyBase;Acc:FBgn0259785]"
"1395",42390,"","FBgn0038765","CG4424",""
"1396",44783,"Q9VMU4","FBgn0261608","RpL37A","Ribosomal protein L37A [Source:FlyBase;Acc:FBgn0261608]"
"1397",41159,"","FBgn0037716","CG8273",""
"1398",5740612,"","FBgn0085480","CG34451",""
"1399",35355,"","FBgn0032897","CG9336",""
"1400",19834929,"","FBgn0266977","CG45428",""
"1401",39293,"","FBgn0259481","Mob2",""
"1402",39293,"Q8IQG1","FBgn0259481","Mob2",""
"1403",326258,"","FBgn0053109","CG33109",""
"1404",31300,"P23938","FBgn0002933","ng1","new glue 1 [Source:FlyBase;Acc:FBgn0002933]"
"1405",10178792,"","FBgn0261584","CG42694",""
"1406",32226,"","FBgn0030418","CG4004",""
"1407",19836240,"","FBgn0266171","pre-mod(mdg4)-AB",""
"1408",33553,"","FBgn0031528","CG15412",""
"1409",38387,"","FBgn0035413","CG14958",""
"1410",35905,"","FBgn0033362","CG8172",""
"1411",31778,"","FBgn0021767","org-1","optomotor-blind-related-gene-1 [Source:FlyBase;Acc:FBgn0021767]"
"1412",32399,"","FBgn0030575","CG5321",""
"1413",2768941,"","FBgn0053296","CG33296",""
"1414",40906,"","FBgn0015572","alpha-Est4","alpha-Esterase-4 [Source:FlyBase;Acc:FBgn0015572]"
"1415",44920,"P02825","FBgn0013276","Hsp70Ab","Heat-shock-protein-70Ab [Source:FlyBase;Acc:FBgn0013276]"
